order_id,client_id,created_at,status,entered_workflow,attempted_login,login_success,order_complete,order_value
ORD-001952,CLT-003,2024-02-02T09:58:26,initiated_only,0,0,0,0,
ORD-001953,CLT-017,2024-02-26T05:53:47,login_failed,1,1,0,0,
ORD-001954,CLT-051,2024-04-06T02:59:16,initiated_only,0,0,0,0,
ORD-001955,CLT-010,2024-02-02T03:22:14,login_failed,1,1,0,0,
ORD-001956,CLT-078,2024-02-22T17:15:16,login_failed,1,1,0,0,
ORD-001957,CLT-002,2024-06-19T17:09:33,initiated_only,0,0,0,0,
ORD-001958,CLT-065,2024-05-17T10:22:22,initiated_only,0,0,0,0,
ORD-001959,CLT-029,2024-02-27T13:09:17,initiated_only,0,0,0,0,
ORD-001960,CLT-022,2024-02-13T11:35:12,completed,1,1,1,1,4441.29
ORD-001961,CLT-018,2024-02-22T12:19:03,initiated_only,0,0,0,0,
ORD-001962,CLT-032,2024-06-08T21:22:11,login_failed,1,1,0,0,
ORD-001963,CLT-048,2024-03-04T00:34:04,workflow_abandoned,1,0,0,0,
ORD-001964,CLT-018,2024-03-20T07:00:56,initiated_only,0,0,0,0,
ORD-001965,CLT-008,2024-05-01T13:09:47,initiated_only,0,0,0,0,
ORD-001966,CLT-029,2024-05-21T20:16:04,initiated_only,0,0,0,0,
ORD-001967,CLT-003,2024-04-14T08:24:46,initiated_only,0,0,0,0,
ORD-001968,CLT-075,2024-01-21T16:03:32,initiated_only,0,0,0,0,
ORD-001969,CLT-033,2024-06-17T22:36:50,initiated_only,0,0,0,0,
ORD-001970,CLT-027,2024-06-07T14:46:59,completed,1,1,1,1,4319.46
ORD-001971,CLT-051,2024-01-31T05:20:30,workflow_abandoned,1,0,0,0,
ORD-001972,CLT-019,2024-06-24T04:24:29,login_failed,1,1,0,0,
ORD-001973,CLT-023,2024-02-06T16:09:03,initiated_only,0,0,0,0,
ORD-001974,CLT-024,2024-05-05T17:52:05,login_failed,1,1,0,0,
ORD-001975,CLT-078,2024-02-06T11:26:06,login_failed,1,1,0,0,
ORD-001976,CLT-052,2024-01-20T11:07:24,initiated_only,0,0,0,0,
ORD-001977,CLT-002,2024-04-27T03:33:05,completed,1,1,1,1,4186.48
ORD-001978,CLT-006,2024-01-26T15:59:56,completed,1,1,1,1,264.79
ORD-001979,CLT-002,2024-06-02T17:24:22,workflow_abandoned,1,0,0,0,
ORD-001980,CLT-011,2024-02-09T06:53:13,workflow_abandoned,1,0,0,0,
ORD-001981,CLT-021,2024-02-29T16:31:04,completed,1,1,1,1,3211.93
ORD-001982,CLT-016,2024-01-05T02:50:09,initiated_only,0,0,0,0,
ORD-001983,CLT-038,2024-01-20T21:59:33,initiated_only,0,0,0,0,
ORD-001984,CLT-019,2024-01-01T05:38:27,initiated_only,0,0,0,0,
ORD-001985,CLT-055,2024-03-15T20:00:54,workflow_abandoned,1,0,0,0,
ORD-001986,CLT-050,2024-05-13T08:33:46,initiated_only,0,0,0,0,
ORD-001987,CLT-015,2024-04-05T12:03:00,login_success_incomplete,1,1,1,0,
ORD-001988,CLT-079,2024-03-05T19:16:12,workflow_abandoned,1,0,0,0,
ORD-001989,CLT-006,2024-04-27T09:12:14,login_failed,1,1,0,0,
ORD-001990,CLT-055,2024-01-30T04:04:33,initiated_only,0,0,0,0,
ORD-001991,CLT-080,2024-06-07T18:07:03,workflow_abandoned,1,0,0,0,
ORD-001992,CLT-064,2024-05-08T11:53:35,login_failed,1,1,0,0,
ORD-001993,CLT-001,2024-06-16T07:52:41,initiated_only,0,0,0,0,
ORD-001994,CLT-019,2024-03-03T04:30:04,login_failed,1,1,0,0,
ORD-001995,CLT-009,2024-01-22T23:22:57,initiated_only,0,0,0,0,
ORD-001996,CLT-036,2024-01-29T02:12:03,workflow_abandoned,1,0,0,0,
ORD-001997,CLT-050,2024-03-09T11:16:33,login_failed,1,1,0,0,
ORD-001998,CLT-043,2024-01-27T20:09:28,initiated_only,0,0,0,0,
ORD-001999,CLT-032,2024-03-15T09:46:21,login_failed,1,1,0,0,
ORD-002000,CLT-030,2024-03-15T16:29:34,workflow_abandoned,1,0,0,0,
ORD-002001,CLT-029,2024-05-16T12:39:08,login_success_incomplete,1,1,1,0,
ORD-002002,CLT-061,2024-01-26T22:35:13,initiated_only,0,0,0,0,
ORD-002003,CLT-045,2024-03-11T01:43:21,initiated_only,0,0,0,0,
ORD-002004,CLT-018,2024-02-27T05:23:20,workflow_abandoned,1,0,0,0,
ORD-002005,CLT-054,2024-02-17T02:07:11,login_failed,1,1,0,0,
ORD-002006,CLT-019,2024-03-14T07:05:41,initiated_only,0,0,0,0,
ORD-002007,CLT-055,2024-03-13T04:10:26,login_failed,1,1,0,0,
ORD-002008,CLT-077,2024-06-18T00:43:00,completed,1,1,1,1,259.89
ORD-002009,CLT-054,2024-01-30T01:43:58,initiated_only,0,0,0,0,
ORD-002010,CLT-018,2024-05-25T06:25:54,initiated_only,0,0,0,0,
ORD-002011,CLT-061,2024-03-20T21:50:01,initiated_only,0,0,0,0,
ORD-002012,CLT-002,2024-02-25T16:26:26,login_failed,1,1,0,0,
ORD-002013,CLT-023,2024-04-07T17:31:36,login_failed,1,1,0,0,
ORD-002014,CLT-059,2024-04-17T14:33:13,initiated_only,0,0,0,0,
ORD-002015,CLT-074,2024-04-07T10:53:42,login_failed,1,1,0,0,
ORD-002016,CLT-012,2024-04-11T06:22:15,workflow_abandoned,1,0,0,0,
ORD-002017,CLT-052,2024-04-30T04:57:10,login_failed,1,1,0,0,
ORD-002018,CLT-078,2024-06-12T10:40:00,workflow_abandoned,1,0,0,0,
ORD-002019,CLT-052,2024-06-09T15:16:53,login_failed,1,1,0,0,
ORD-002020,CLT-035,2024-01-22T01:11:05,login_failed,1,1,0,0,
ORD-002021,CLT-031,2024-02-24T19:10:46,completed,1,1,1,1,4566.5
ORD-002022,CLT-025,2024-04-17T03:04:05,workflow_abandoned,1,0,0,0,
ORD-002023,CLT-011,2024-04-20T16:57:52,initiated_only,0,0,0,0,
ORD-002024,CLT-062,2024-01-09T20:53:13,login_failed,1,1,0,0,
ORD-002025,CLT-037,2024-03-18T07:27:00,login_failed,1,1,0,0,
ORD-002026,CLT-017,2024-05-16T10:37:05,initiated_only,0,0,0,0,
ORD-002027,CLT-065,2024-01-20T14:42:27,workflow_abandoned,1,0,0,0,
ORD-002028,CLT-049,2024-04-02T14:45:44,initiated_only,0,0,0,0,
ORD-002029,CLT-038,2024-02-01T07:21:13,login_failed,1,1,0,0,
ORD-002030,CLT-030,2024-06-20T17:36:44,workflow_abandoned,1,0,0,0,
ORD-002031,CLT-021,2024-04-07T09:43:05,initiated_only,0,0,0,0,
ORD-002032,CLT-067,2024-06-29T15:10:22,initiated_only,0,0,0,0,
ORD-002033,CLT-017,2024-03-06T19:57:03,login_failed,1,1,0,0,
ORD-002034,CLT-050,2024-02-16T10:20:10,completed,1,1,1,1,3213.39
ORD-002035,CLT-064,2024-01-19T21:56:42,initiated_only,0,0,0,0,
ORD-002036,CLT-040,2024-04-16T05:50:19,initiated_only,0,0,0,0,
ORD-002037,CLT-012,2024-04-06T21:05:58,login_failed,1,1,0,0,
ORD-002038,CLT-036,2024-04-21T22:44:20,login_success_incomplete,1,1,1,0,
ORD-002039,CLT-061,2024-02-19T17:10:08,initiated_only,0,0,0,0,
ORD-002040,CLT-018,2024-01-25T01:43:28,initiated_only,0,0,0,0,
ORD-002041,CLT-047,2024-06-15T19:14:43,login_failed,1,1,0,0,
ORD-002042,CLT-057,2024-03-12T05:05:46,initiated_only,0,0,0,0,
ORD-002043,CLT-041,2024-03-13T13:29:22,login_failed,1,1,0,0,
ORD-002044,CLT-006,2024-04-30T12:16:10,initiated_only,0,0,0,0,
ORD-002045,CLT-032,2024-05-15T21:02:57,initiated_only,0,0,0,0,
ORD-002046,CLT-014,2024-02-26T10:34:35,login_failed,1,1,0,0,
ORD-002047,CLT-060,2024-05-09T22:28:03,login_failed,1,1,0,0,
ORD-002048,CLT-060,2024-01-22T04:31:53,workflow_abandoned,1,0,0,0,
ORD-002049,CLT-051,2024-05-29T04:08:56,completed,1,1,1,1,3100.97
ORD-002050,CLT-028,2024-05-16T08:54:45,initiated_only,0,0,0,0,
ORD-002051,CLT-059,2024-01-08T10:24:31,initiated_only,0,0,0,0,
ORD-002052,CLT-019,2024-05-04T07:37:28,login_failed,1,1,0,0,
ORD-002053,CLT-008,2024-06-06T00:02:22,login_failed,1,1,0,0,
ORD-002054,CLT-003,2024-05-27T07:24:31,initiated_only,0,0,0,0,
ORD-002055,CLT-023,2024-01-17T05:33:49,login_success_incomplete,1,1,1,0,
ORD-002056,CLT-054,2024-04-11T21:38:32,workflow_abandoned,1,0,0,0,
ORD-002057,CLT-007,2024-01-18T22:48:26,initiated_only,0,0,0,0,
ORD-002058,CLT-039,2024-02-01T22:46:50,workflow_abandoned,1,0,0,0,
ORD-002059,CLT-069,2024-05-13T18:10:57,initiated_only,0,0,0,0,
ORD-002060,CLT-056,2024-03-09T20:59:10,initiated_only,0,0,0,0,
ORD-002061,CLT-002,2024-04-18T22:01:22,initiated_only,0,0,0,0,
ORD-002062,CLT-010,2024-05-20T08:08:11,initiated_only,0,0,0,0,
ORD-002063,CLT-042,2024-05-08T22:45:27,initiated_only,0,0,0,0,
ORD-002064,CLT-041,2024-01-03T18:06:54,login_success_incomplete,1,1,1,0,
ORD-002065,CLT-053,2024-02-21T00:44:57,initiated_only,0,0,0,0,
ORD-002066,CLT-058,2024-06-10T15:46:53,initiated_only,0,0,0,0,
ORD-002067,CLT-075,2024-01-19T22:07:53,workflow_abandoned,1,0,0,0,
ORD-002068,CLT-070,2024-05-30T08:53:34,login_failed,1,1,0,0,
ORD-002069,CLT-074,2024-01-03T18:58:25,login_failed,1,1,0,0,
ORD-002070,CLT-016,2024-05-15T19:03:14,workflow_abandoned,1,0,0,0,
ORD-002071,CLT-046,2024-03-09T09:25:23,initiated_only,0,0,0,0,
ORD-002072,CLT-043,2024-01-23T00:23:20,initiated_only,0,0,0,0,
ORD-002073,CLT-048,2024-02-04T08:23:28,initiated_only,0,0,0,0,
ORD-002074,CLT-056,2024-03-15T02:12:50,workflow_abandoned,1,0,0,0,
ORD-002075,CLT-037,2024-05-16T07:59:19,initiated_only,0,0,0,0,
ORD-002076,CLT-013,2024-01-18T00:20:22,initiated_only,0,0,0,0,
ORD-002077,CLT-003,2024-04-29T15:58:53,initiated_only,0,0,0,0,
ORD-002078,CLT-080,2024-06-29T01:11:59,initiated_only,0,0,0,0,
ORD-002079,CLT-065,2024-04-22T20:44:41,initiated_only,0,0,0,0,
ORD-002080,CLT-054,2024-02-11T03:23:27,login_failed,1,1,0,0,
ORD-002081,CLT-061,2024-01-25T03:56:06,workflow_abandoned,1,0,0,0,
ORD-002082,CLT-051,2024-01-02T11:26:32,initiated_only,0,0,0,0,
ORD-002083,CLT-065,2024-02-25T01:41:32,workflow_abandoned,1,0,0,0,
ORD-002084,CLT-054,2024-05-10T17:48:33,workflow_abandoned,1,0,0,0,
ORD-002085,CLT-002,2024-01-06T02:19:08,login_failed,1,1,0,0,
ORD-002086,CLT-077,2024-03-02T15:31:18,workflow_abandoned,1,0,0,0,
ORD-002087,CLT-031,2024-04-17T21:56:02,initiated_only,0,0,0,0,
ORD-002088,CLT-051,2024-06-09T21:19:20,workflow_abandoned,1,0,0,0,
ORD-002089,CLT-050,2024-05-21T09:15:04,workflow_abandoned,1,0,0,0,
ORD-002090,CLT-056,2024-02-14T20:23:45,workflow_abandoned,1,0,0,0,
ORD-002091,CLT-074,2024-06-01T07:00:56,workflow_abandoned,1,0,0,0,
ORD-002092,CLT-071,2024-01-31T21:14:29,initiated_only,0,0,0,0,
ORD-002093,CLT-012,2024-01-05T23:29:31,login_failed,1,1,0,0,
ORD-002094,CLT-070,2024-06-27T18:16:50,initiated_only,0,0,0,0,
ORD-002095,CLT-004,2024-05-24T03:33:12,initiated_only,0,0,0,0,
ORD-002096,CLT-046,2024-02-06T05:24:36,workflow_abandoned,1,0,0,0,
ORD-002097,CLT-069,2024-06-12T04:48:45,workflow_abandoned,1,0,0,0,
ORD-002098,CLT-034,2024-05-08T00:21:48,completed,1,1,1,1,4927.03
ORD-002099,CLT-014,2024-01-22T12:58:42,completed,1,1,1,1,4494.1
ORD-002100,CLT-012,2024-01-16T00:37:24,login_failed,1,1,0,0,
ORD-002101,CLT-063,2024-06-03T11:01:33,login_failed,1,1,0,0,
ORD-002102,CLT-054,2024-03-13T20:48:43,initiated_only,0,0,0,0,
ORD-002103,CLT-058,2024-06-06T00:06:42,login_failed,1,1,0,0,
ORD-002104,CLT-078,2024-06-14T23:41:54,workflow_abandoned,1,0,0,0,
ORD-002105,CLT-062,2024-04-29T05:28:14,initiated_only,0,0,0,0,
ORD-002106,CLT-067,2024-05-24T00:33:27,login_failed,1,1,0,0,
ORD-002107,CLT-067,2024-04-09T08:54:11,initiated_only,0,0,0,0,
ORD-002108,CLT-047,2024-01-23T06:57:10,initiated_only,0,0,0,0,
ORD-002109,CLT-018,2024-02-12T16:09:39,workflow_abandoned,1,0,0,0,
ORD-002110,CLT-036,2024-04-03T12:18:05,login_failed,1,1,0,0,
ORD-002111,CLT-060,2024-05-24T16:51:28,initiated_only,0,0,0,0,
ORD-002112,CLT-052,2024-06-28T02:27:13,login_failed,1,1,0,0,
ORD-002113,CLT-036,2024-03-17T06:42:05,workflow_abandoned,1,0,0,0,
ORD-002114,CLT-022,2024-06-03T04:46:19,workflow_abandoned,1,0,0,0,
ORD-002115,CLT-058,2024-03-23T06:45:32,initiated_only,0,0,0,0,
ORD-002116,CLT-041,2024-04-30T22:58:31,completed,1,1,1,1,4509.89
ORD-002117,CLT-009,2024-03-28T06:22:17,login_failed,1,1,0,0,
ORD-002118,CLT-038,2024-04-27T06:17:40,initiated_only,0,0,0,0,
ORD-002119,CLT-068,2024-03-09T09:37:10,login_failed,1,1,0,0,
ORD-002120,CLT-024,2024-03-10T11:12:37,login_failed,1,1,0,0,
ORD-002121,CLT-041,2024-01-24T17:58:34,workflow_abandoned,1,0,0,0,
ORD-002122,CLT-028,2024-03-31T08:48:44,initiated_only,0,0,0,0,
ORD-002123,CLT-030,2024-04-19T01:26:05,completed,1,1,1,1,2892.6
ORD-002124,CLT-078,2024-06-20T12:45:23,initiated_only,0,0,0,0,
ORD-002125,CLT-074,2024-06-22T08:06:57,initiated_only,0,0,0,0,
ORD-002126,CLT-056,2024-03-02T16:58:38,initiated_only,0,0,0,0,
ORD-002127,CLT-007,2024-06-04T20:58:13,login_failed,1,1,0,0,
ORD-002128,CLT-058,2024-02-03T05:34:08,initiated_only,0,0,0,0,
ORD-002129,CLT-031,2024-04-21T22:16:59,login_failed,1,1,0,0,
ORD-002130,CLT-001,2024-06-26T00:33:53,login_failed,1,1,0,0,
ORD-002131,CLT-069,2024-06-27T06:21:02,initiated_only,0,0,0,0,
ORD-002132,CLT-003,2024-01-14T11:40:46,workflow_abandoned,1,0,0,0,
ORD-002133,CLT-039,2024-02-23T08:04:17,login_success_incomplete,1,1,1,0,
ORD-002134,CLT-007,2024-03-17T09:02:20,workflow_abandoned,1,0,0,0,
ORD-002135,CLT-016,2024-06-12T17:01:02,completed,1,1,1,1,249.9
ORD-002136,CLT-014,2024-03-03T16:37:55,initiated_only,0,0,0,0,
ORD-002137,CLT-029,2024-02-03T01:08:58,workflow_abandoned,1,0,0,0,
ORD-002138,CLT-069,2024-01-01T23:01:42,initiated_only,0,0,0,0,
ORD-002139,CLT-034,2024-06-20T12:33:59,initiated_only,0,0,0,0,
ORD-002140,CLT-039,2024-01-15T13:43:18,workflow_abandoned,1,0,0,0,
ORD-002141,CLT-049,2024-02-22T09:52:52,initiated_only,0,0,0,0,
ORD-002142,CLT-075,2024-03-30T10:59:18,completed,1,1,1,1,4280.74
ORD-002143,CLT-053,2024-05-03T16:11:10,login_failed,1,1,0,0,
ORD-002144,CLT-063,2024-02-24T11:25:07,workflow_abandoned,1,0,0,0,
ORD-002145,CLT-034,2024-05-28T18:45:36,login_failed,1,1,0,0,
ORD-002146,CLT-027,2024-05-14T22:46:19,workflow_abandoned,1,0,0,0,
ORD-002147,CLT-002,2024-05-10T04:45:05,workflow_abandoned,1,0,0,0,
ORD-002148,CLT-014,2024-03-07T02:36:45,login_failed,1,1,0,0,
ORD-002149,CLT-040,2024-05-17T13:54:24,login_failed,1,1,0,0,
ORD-002150,CLT-029,2024-06-27T00:07:07,workflow_abandoned,1,0,0,0,
ORD-002151,CLT-066,2024-02-09T10:08:42,initiated_only,0,0,0,0,
ORD-002152,CLT-036,2024-03-23T03:45:39,login_failed,1,1,0,0,
ORD-002153,CLT-019,2024-03-30T12:12:06,initiated_only,0,0,0,0,
ORD-002154,CLT-031,2024-01-04T05:18:19,initiated_only,0,0,0,0,
ORD-002155,CLT-004,2024-04-02T11:26:28,initiated_only,0,0,0,0,
ORD-002156,CLT-034,2024-01-23T23:26:24,initiated_only,0,0,0,0,
ORD-002157,CLT-056,2024-02-11T04:17:57,login_failed,1,1,0,0,
ORD-002158,CLT-035,2024-03-12T19:18:10,workflow_abandoned,1,0,0,0,
ORD-002159,CLT-055,2024-02-07T15:47:12,login_failed,1,1,0,0,
ORD-002160,CLT-064,2024-04-10T16:56:13,workflow_abandoned,1,0,0,0,
ORD-002161,CLT-015,2024-02-12T15:18:57,workflow_abandoned,1,0,0,0,
ORD-002162,CLT-031,2024-01-13T18:52:15,initiated_only,0,0,0,0,
ORD-002163,CLT-080,2024-05-15T19:57:48,initiated_only,0,0,0,0,
ORD-002164,CLT-013,2024-02-12T16:45:13,initiated_only,0,0,0,0,
ORD-002165,CLT-035,2024-04-06T03:40:01,workflow_abandoned,1,0,0,0,
ORD-002166,CLT-037,2024-05-17T01:30:54,initiated_only,0,0,0,0,
ORD-002167,CLT-013,2024-02-05T22:31:47,workflow_abandoned,1,0,0,0,
ORD-002168,CLT-040,2024-06-14T13:14:09,initiated_only,0,0,0,0,
ORD-002169,CLT-041,2024-05-12T07:45:07,login_failed,1,1,0,0,
ORD-002170,CLT-002,2024-05-09T07:55:52,completed,1,1,1,1,569.49
ORD-002171,CLT-002,2024-04-25T08:15:52,login_success_incomplete,1,1,1,0,
ORD-002172,CLT-006,2024-06-08T00:28:25,workflow_abandoned,1,0,0,0,
ORD-002173,CLT-030,2024-04-11T23:55:54,workflow_abandoned,1,0,0,0,
ORD-002174,CLT-013,2024-02-29T03:32:58,initiated_only,0,0,0,0,
ORD-002175,CLT-063,2024-05-22T16:29:10,login_failed,1,1,0,0,
ORD-002176,CLT-059,2024-01-03T15:11:56,initiated_only,0,0,0,0,
ORD-002177,CLT-043,2024-06-22T02:05:47,initiated_only,0,0,0,0,
ORD-002178,CLT-077,2024-04-04T01:15:25,workflow_abandoned,1,0,0,0,
ORD-002179,CLT-003,2024-01-29T17:15:56,initiated_only,0,0,0,0,
ORD-002180,CLT-019,2024-03-10T08:38:47,login_failed,1,1,0,0,
ORD-002181,CLT-047,2024-02-10T01:27:45,initiated_only,0,0,0,0,
ORD-002182,CLT-049,2024-05-04T00:42:54,login_failed,1,1,0,0,
ORD-002183,CLT-058,2024-06-19T02:53:18,initiated_only,0,0,0,0,
ORD-002184,CLT-045,2024-06-21T10:21:22,login_failed,1,1,0,0,
ORD-002185,CLT-025,2024-01-08T23:32:23,initiated_only,0,0,0,0,
ORD-002186,CLT-079,2024-01-24T21:02:27,login_failed,1,1,0,0,
ORD-002187,CLT-037,2024-01-22T09:31:31,initiated_only,0,0,0,0,
ORD-002188,CLT-019,2024-03-31T13:11:48,initiated_only,0,0,0,0,
ORD-002189,CLT-038,2024-05-01T03:05:45,initiated_only,0,0,0,0,
ORD-002190,CLT-063,2024-02-25T23:23:19,login_failed,1,1,0,0,
ORD-002191,CLT-076,2024-01-24T23:15:08,login_failed,1,1,0,0,
ORD-002192,CLT-001,2024-01-10T16:33:37,login_failed,1,1,0,0,
ORD-002193,CLT-072,2024-01-31T02:31:29,initiated_only,0,0,0,0,
ORD-002194,CLT-019,2024-05-22T08:16:30,completed,1,1,1,1,2471.25
ORD-002195,CLT-046,2024-02-18T07:09:31,initiated_only,0,0,0,0,
ORD-002196,CLT-055,2024-03-18T12:00:15,initiated_only,0,0,0,0,
ORD-002197,CLT-034,2024-06-27T16:24:55,login_failed,1,1,0,0,
ORD-002198,CLT-042,2024-06-05T04:41:01,initiated_only,0,0,0,0,
ORD-002199,CLT-026,2024-02-18T13:10:47,login_failed,1,1,0,0,
ORD-002200,CLT-073,2024-06-29T00:41:09,initiated_only,0,0,0,0,
ORD-002201,CLT-049,2024-05-31T22:16:29,initiated_only,0,0,0,0,
ORD-002202,CLT-018,2024-04-12T06:00:02,login_failed,1,1,0,0,
ORD-002203,CLT-060,2024-03-09T18:39:46,login_failed,1,1,0,0,
ORD-002204,CLT-072,2024-01-06T03:08:09,initiated_only,0,0,0,0,
ORD-002205,CLT-018,2024-04-29T11:04:46,initiated_only,0,0,0,0,
ORD-002206,CLT-075,2024-04-09T11:03:24,login_failed,1,1,0,0,
ORD-002207,CLT-007,2024-05-26T16:07:01,initiated_only,0,0,0,0,
ORD-002208,CLT-001,2024-03-30T20:50:26,initiated_only,0,0,0,0,
ORD-002209,CLT-059,2024-06-11T22:56:46,login_failed,1,1,0,0,
ORD-002210,CLT-043,2024-04-25T09:49:25,login_failed,1,1,0,0,
ORD-002211,CLT-008,2024-01-24T13:57:50,initiated_only,0,0,0,0,
ORD-002212,CLT-007,2024-05-16T05:33:56,login_failed,1,1,0,0,
ORD-002213,CLT-029,2024-06-22T19:14:46,initiated_only,0,0,0,0,
ORD-002214,CLT-039,2024-05-01T23:48:29,workflow_abandoned,1,0,0,0,
ORD-002215,CLT-063,2024-05-01T02:29:04,initiated_only,0,0,0,0,
ORD-002216,CLT-001,2024-01-30T17:08:04,initiated_only,0,0,0,0,
ORD-002217,CLT-013,2024-02-18T00:03:49,login_failed,1,1,0,0,
ORD-002218,CLT-008,2024-06-28T19:40:47,login_failed,1,1,0,0,
ORD-002219,CLT-070,2024-02-20T12:57:11,initiated_only,0,0,0,0,
ORD-002220,CLT-079,2024-01-24T22:08:14,workflow_abandoned,1,0,0,0,
ORD-002221,CLT-031,2024-02-03T03:52:17,initiated_only,0,0,0,0,
ORD-002222,CLT-026,2024-04-02T11:03:32,completed,1,1,1,1,1963.23
ORD-002223,CLT-036,2024-03-16T23:04:26,workflow_abandoned,1,0,0,0,
ORD-002224,CLT-055,2024-01-29T18:30:21,login_failed,1,1,0,0,
ORD-002225,CLT-039,2024-01-07T14:50:26,initiated_only,0,0,0,0,
ORD-002226,CLT-080,2024-03-27T07:25:26,workflow_abandoned,1,0,0,0,
ORD-002227,CLT-060,2024-06-20T08:23:41,initiated_only,0,0,0,0,
ORD-002228,CLT-021,2024-03-10T11:13:29,workflow_abandoned,1,0,0,0,
ORD-002229,CLT-068,2024-03-16T20:26:28,initiated_only,0,0,0,0,
ORD-002230,CLT-020,2024-03-09T07:49:08,initiated_only,0,0,0,0,
ORD-002231,CLT-059,2024-05-18T20:59:28,initiated_only,0,0,0,0,
ORD-002232,CLT-039,2024-06-28T07:42:52,workflow_abandoned,1,0,0,0,
ORD-002233,CLT-049,2024-04-01T14:31:30,initiated_only,0,0,0,0,
ORD-002234,CLT-065,2024-05-30T13:36:59,initiated_only,0,0,0,0,
ORD-002235,CLT-042,2024-04-24T08:14:58,initiated_only,0,0,0,0,
ORD-002236,CLT-080,2024-06-10T03:33:01,login_failed,1,1,0,0,
ORD-002237,CLT-013,2024-05-09T04:20:27,workflow_abandoned,1,0,0,0,
ORD-002238,CLT-030,2024-05-29T20:35:04,initiated_only,0,0,0,0,
ORD-002239,CLT-031,2024-01-21T11:20:52,initiated_only,0,0,0,0,
ORD-002240,CLT-050,2024-05-26T18:20:52,initiated_only,0,0,0,0,
ORD-002241,CLT-008,2024-04-28T19:40:39,login_failed,1,1,0,0,
ORD-002242,CLT-048,2024-04-27T18:39:00,initiated_only,0,0,0,0,
ORD-002243,CLT-023,2024-03-03T08:42:37,completed,1,1,1,1,2871.05
ORD-002244,CLT-026,2024-02-19T00:42:42,workflow_abandoned,1,0,0,0,
ORD-002245,CLT-021,2024-03-25T06:52:48,initiated_only,0,0,0,0,
ORD-002246,CLT-025,2024-01-17T16:52:27,initiated_only,0,0,0,0,
ORD-002247,CLT-013,2024-02-09T12:33:48,login_success_incomplete,1,1,1,0,
ORD-002248,CLT-010,2024-03-07T03:49:47,workflow_abandoned,1,0,0,0,
ORD-002249,CLT-068,2024-04-06T08:20:43,login_failed,1,1,0,0,
ORD-002250,CLT-046,2024-04-30T02:19:13,initiated_only,0,0,0,0,
ORD-002251,CLT-009,2024-03-26T05:19:12,completed,1,1,1,1,3955.46
ORD-002252,CLT-039,2024-01-20T14:17:19,login_failed,1,1,0,0,
ORD-002253,CLT-029,2024-06-08T11:39:53,initiated_only,0,0,0,0,
ORD-002254,CLT-033,2024-03-16T19:31:08,initiated_only,0,0,0,0,
ORD-002255,CLT-021,2024-02-25T22:29:55,login_failed,1,1,0,0,
ORD-002256,CLT-065,2024-03-01T15:08:26,login_failed,1,1,0,0,
ORD-002257,CLT-061,2024-06-27T03:21:12,initiated_only,0,0,0,0,
ORD-002258,CLT-005,2024-03-06T15:24:18,login_failed,1,1,0,0,
ORD-002259,CLT-027,2024-04-16T05:36:42,initiated_only,0,0,0,0,
ORD-002260,CLT-008,2024-02-15T18:03:20,workflow_abandoned,1,0,0,0,
ORD-002261,CLT-079,2024-05-16T12:38:26,initiated_only,0,0,0,0,
ORD-002262,CLT-045,2024-01-14T17:46:47,initiated_only,0,0,0,0,
ORD-002263,CLT-079,2024-06-29T11:08:53,login_failed,1,1,0,0,
ORD-002264,CLT-006,2024-01-21T04:57:37,login_failed,1,1,0,0,
ORD-002265,CLT-039,2024-05-31T18:14:56,initiated_only,0,0,0,0,
ORD-002266,CLT-003,2024-06-29T19:55:24,workflow_abandoned,1,0,0,0,
ORD-002267,CLT-069,2024-04-28T02:07:57,initiated_only,0,0,0,0,
ORD-002268,CLT-003,2024-04-17T06:49:04,login_failed,1,1,0,0,
ORD-002269,CLT-055,2024-04-16T17:03:53,login_failed,1,1,0,0,
ORD-002270,CLT-048,2024-03-09T07:27:21,completed,1,1,1,1,3025.36
ORD-002271,CLT-030,2024-03-21T05:01:28,initiated_only,0,0,0,0,
ORD-002272,CLT-069,2024-04-20T07:17:54,workflow_abandoned,1,0,0,0,
ORD-002273,CLT-032,2024-06-06T19:05:33,login_failed,1,1,0,0,
ORD-002274,CLT-041,2024-03-08T21:34:06,initiated_only,0,0,0,0,
ORD-002275,CLT-038,2024-01-26T04:31:17,initiated_only,0,0,0,0,
ORD-002276,CLT-016,2024-05-07T11:55:57,login_failed,1,1,0,0,
ORD-002277,CLT-046,2024-06-23T07:18:23,initiated_only,0,0,0,0,
ORD-002278,CLT-039,2024-03-12T06:02:04,initiated_only,0,0,0,0,
ORD-002279,CLT-032,2024-04-12T07:16:18,initiated_only,0,0,0,0,
ORD-002280,CLT-070,2024-04-07T18:13:32,login_failed,1,1,0,0,
ORD-002281,CLT-063,2024-02-24T07:53:14,workflow_abandoned,1,0,0,0,
ORD-002282,CLT-067,2024-02-14T18:22:31,completed,1,1,1,1,3982.11
ORD-002283,CLT-005,2024-02-15T15:40:11,initiated_only,0,0,0,0,
ORD-002284,CLT-059,2024-01-23T04:23:26,workflow_abandoned,1,0,0,0,
ORD-002285,CLT-076,2024-03-15T14:23:34,workflow_abandoned,1,0,0,0,
ORD-002286,CLT-079,2024-03-15T13:16:21,workflow_abandoned,1,0,0,0,
ORD-002287,CLT-006,2024-02-13T14:00:20,login_failed,1,1,0,0,
